id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,out,under_pressure,clearance,duel,counterpress,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble,foul_committed,foul_won,off_camera,interception,block,ball_recovery,substitution,50_50,miscontrol,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_type_id,pass_type_name,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_switch,pass_through_ball,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
85902022-cc8e-499f-8968-482ba2ee0d39,3447,2,00:32:42.224,77,42,42,Ball Receipt*,141,217,Barcelona,1,Regular Play,217,Barcelona,,,7cbce5ea-fb35-4069-8a39-5c2dac4d0cb5,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,104.9,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10816821-13c5-4c06-937d-bae1a22d205d,3485,2,00:33:43.094,78,43,4,Duel,144,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,665d5168-7932-4289-88c1-8abacad59454,5213,Gerard Piqué Bernabéu,3,Right Center Back,22.1,72.7,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8623e15b-507b-462b-ae3d-e4c7d6409b2b,3486,2,00:33:43.933,78,43,30,Pass,144,217,Barcelona,1,Regular Play,217,Barcelona,0.5657,,19cf8ba6-6016-476d-9f66-4b2b6a1191fc,3958,Pedro Eliezer Rodríguez Ledesma,23,Center Forward,24.2,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,4.9335585,-1.2618656,1.0,Ground Pass,25.7,68.2,40.0,Right Foot,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19cf8ba6-6016-476d-9f66-4b2b6a1191fc,3487,2,00:33:44.499,78,44,42,Ball Receipt*,144,217,Barcelona,1,Regular Play,217,Barcelona,,,8623e15b-507b-462b-ae3d-e4c7d6409b2b,20131,Xavier Hernández Creus,15,Left Center Midfield,25.7,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6dbc63e9-6381-4e98-81d8-aab9683a91ad,3488,2,00:33:44.499,78,44,43,Carry,144,217,Barcelona,1,Regular Play,217,Barcelona,0.5672,,19cf8ba6-6016-476d-9f66-4b2b6a1191fc,20131,Xavier Hernández Creus,15,Left Center Midfield,25.7,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebb58cca-56bb-4557-948a-7895d55faf13,25.7,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebb58cca-56bb-4557-948a-7895d55faf13,3489,2,00:33:45.066,78,45,30,Pass,144,217,Barcelona,1,Regular Play,217,Barcelona,0.5713,,d9896145-340c-4d2d-b458-3c89d0c1f3d3,20131,Xavier Hernández Creus,15,Left Center Midfield,25.7,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,4.8507733,2.9967802,1.0,Ground Pass,20.9,68.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9896145-340c-4d2d-b458-3c89d0c1f3d3,3490,2,00:33:45.637,78,45,42,Ball Receipt*,144,217,Barcelona,1,Regular Play,217,Barcelona,,,ebb58cca-56bb-4557-948a-7895d55faf13,5213,Gerard Piqué Bernabéu,3,Right Center Back,20.9,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61363cc5-dcc4-4074-a315-cb9de063b29c,3491,2,00:33:45.637,78,45,43,Carry,144,217,Barcelona,1,Regular Play,217,Barcelona,1.1245,,07fb7328-7096-450c-9ee4-c5b8c3231dd3,5213,Gerard Piqué Bernabéu,3,Right Center Back,20.9,68.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,9c60a26e-bb92-4b33-8227-dee2c726a8bf,20.0,69.3,,,,,,,,,,,,,,,,,,,,,d9896145-340c-4d2d-b458-3c89d0c1f3d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c60a26e-bb92-4b33-8227-dee2c726a8bf,3492,2,00:33:45.676,78,45,17,Pressure,144,217,Barcelona,1,Regular Play,214,Espanyol,1.135251,,07fb7328-7096-450c-9ee4-c5b8c3231dd3,6351,Cristhian Ricardo Stuani Curbelo,22,Right Center Forward,98.0,12.1,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,61363cc5-dcc4-4074-a315-cb9de063b29c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07fb7328-7096-450c-9ee4-c5b8c3231dd3,3493,2,00:33:46.762,78,46,30,Pass,144,217,Barcelona,1,Regular Play,217,Barcelona,1.2152,,7266f955-7249-4f82-9867-f18826ef0e6d,5213,Gerard Piqué Bernabéu,3,Right Center Back,20.0,69.3,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,9c60a26e-bb92-4b33-8227-dee2c726a8bf,,,4324.0,Daniel Alves da Silva,11.479112,1.2518005,1.0,Ground Pass,23.6,80.2,40.0,Right Foot,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7266f955-7249-4f82-9867-f18826ef0e6d,3494,2,00:33:47.977,78,47,42,Ball Receipt*,144,217,Barcelona,1,Regular Play,217,Barcelona,,,07fb7328-7096-450c-9ee4-c5b8c3231dd3,4324,Daniel Alves da Silva,2,Right Back,20.4,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb3086c1-4a3d-4eba-ba82-c19939ef6d21,3506,2,00:34:07.123,79,7,2,Ball Recovery,146,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,20131,Xavier Hernández Creus,15,Left Center Midfield,33.1,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20bffb10-d301-4058-96de-72319fcf0cd1,3507,2,00:34:07.123,79,7,43,Carry,146,217,Barcelona,1,Regular Play,217,Barcelona,1.355299,,a23c2c32-aff1-4c73-b1e6-ffd71475d8b7,20131,Xavier Hernández Creus,15,Left Center Midfield,33.1,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb3086c1-4a3d-4eba-ba82-c19939ef6d21,33.3,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a23c2c32-aff1-4c73-b1e6-ffd71475d8b7,3508,2,00:34:08.478,79,8,30,Pass,146,217,Barcelona,1,Regular Play,217,Barcelona,0.745101,,fb5a950f-88a2-4cd4-b14f-98b7cde7b814,20131,Xavier Hernández Creus,15,Left Center Midfield,33.3,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,8.902246,-3.1191244,1.0,Ground Pass,24.4,60.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb5a950f-88a2-4cd4-b14f-98b7cde7b814,3509,2,00:34:09.224,79,9,42,Ball Receipt*,146,217,Barcelona,1,Regular Play,217,Barcelona,,,a23c2c32-aff1-4c73-b1e6-ffd71475d8b7,4324,Daniel Alves da Silva,2,Right Back,24.4,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156e8cd-73f7-4a5b-a2dc-8fda59d8547d,3510,2,00:34:09.224,79,9,43,Carry,146,217,Barcelona,1,Regular Play,217,Barcelona,1.2073,,b647257c-dc2c-484a-b2da-3726481e781e,4324,Daniel Alves da Silva,2,Right Back,24.4,60.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c7692472-dceb-4eb5-8b1c-88f0ddc33e60,26.1,62.4,,,,,,,,,,,,,,,,,,,,,fb5a950f-88a2-4cd4-b14f-98b7cde7b814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7692472-dceb-4eb5-8b1c-88f0ddc33e60,3511,2,00:34:09.443,79,9,17,Pressure,146,217,Barcelona,1,Regular Play,214,Espanyol,2.660555,,1156e8cd-73f7-4a5b-a2dc-8fda59d8547d,6758,Víctor Sánchez Mata,16,Left Midfield,91.1,17.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,40b81ab8-ab06-4e56-b229-f607943bd0fb,,,,,,,,,,,,,,,,,,,,,,,ab6ab306-0946-4eaa-8383-3e94ff654a34,b647257c-dc2c-484a-b2da-3726481e781e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a66a2c5b-fa43-4519-b70d-47958b2b21e4,3512,2,00:34:10.431,79,10,39,Dribbled Past,146,217,Barcelona,1,Regular Play,214,Espanyol,0.0,,ab6ab306-0946-4eaa-8383-3e94ff654a34,6758,Víctor Sánchez Mata,16,Left Midfield,94.9,18.6,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,b647257c-dc2c-484a-b2da-3726481e781e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b647257c-dc2c-484a-b2da-3726481e781e,3513,2,00:34:10.431,79,10,14,Dribble,146,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,a66a2c5b-fa43-4519-b70d-47958b2b21e4,4324,Daniel Alves da Silva,2,Right Back,26.1,62.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c7692472-dceb-4eb5-8b1c-88f0ddc33e60,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab6ab306-0946-4eaa-8383-3e94ff654a34,3514,2,00:34:10.431,79,10,43,Carry,146,217,Barcelona,1,Regular Play,217,Barcelona,1.5423,,40b81ab8-ab06-4e56-b229-f607943bd0fb,4324,Daniel Alves da Silva,2,Right Back,26.1,62.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,a66a2c5b-fa43-4519-b70d-47958b2b21e4,24.9,68.2,,,,,,,,,,,,,,,,,,,,,b647257c-dc2c-484a-b2da-3726481e781e,c7692472-dceb-4eb5-8b1c-88f0ddc33e60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
