id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,clearance,counterpress,dribble,duel,interception,off_camera,out,foul_won,block,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery,foul_committed,miscontrol,50_50,bad_behaviour,substitution,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,foul_committed_offensive,foul_won_defensive,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events_2,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_cross,dribble_overrun
5bd0ff0f-7772-4351-a94e-54b2a5d693ef,1527,1,00:41:15.295,41,15,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,1.203479,,cc541621-3777-4c69-8dc6-9138640de7d9,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,69.0,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.233151,1.7184737,1.0,Ground Pass,67.2,39.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc541621-3777-4c69-8dc6-9138640de7d9,1528,1,00:41:16.498,41,16,42,Ball Receipt*,74,217,Barcelona,1,Regular Play,217,Barcelona,,,5bd0ff0f-7772-4351-a94e-54b2a5d693ef,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,67.2,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789dcd93-3b96-4b6d-9a82-4c859efe8b04,1529,1,00:41:16.498,41,16,43,Carry,74,217,Barcelona,1,Regular Play,217,Barcelona,0.835021,,648d64ad-be95-4e04-abe2-bf0aa1fecd8b,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,67.2,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc541621-3777-4c69-8dc6-9138640de7d9,,,,,,,,,,,,,,67.2,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648d64ad-be95-4e04-abe2-bf0aa1fecd8b,1530,1,00:41:17.333,41,17,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,1.279637,,b9fe7f32-cada-49b7-9265-c109a7aa83a8,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,67.2,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.17435,1.4358196,1.0,Ground Pass,68.3,47.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9fe7f32-cada-49b7-9265-c109a7aa83a8,1531,1,00:41:18.613,41,18,42,Ball Receipt*,74,217,Barcelona,1,Regular Play,217,Barcelona,,,648d64ad-be95-4e04-abe2-bf0aa1fecd8b,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,68.3,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e3635e0-af57-4287-b81b-cfdddfd7854f,1532,1,00:41:18.613,41,18,43,Carry,74,217,Barcelona,1,Regular Play,217,Barcelona,2.572963,,b9fe7f32-cada-49b7-9265-c109a7aa83a8,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,68.3,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec68a6d2-74c1-4cbc-9776-067a2c0c8da9,,,,,,,,,,,,,,71.8,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec68a6d2-74c1-4cbc-9776-067a2c0c8da9,1533,1,00:41:21.186,41,21,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,2.712417,,f89cba13-41dc-422e-b11b-6360952f1178,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,71.8,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,50.900097,-0.96699125,3.0,High Pass,100.7,4.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f89cba13-41dc-422e-b11b-6360952f1178,1534,1,00:41:23.898,41,23,42,Ball Receipt*,74,217,Barcelona,1,Regular Play,217,Barcelona,,,ec68a6d2-74c1-4cbc-9776-067a2c0c8da9,5211.0,Jordi Alba Ramos,6.0,Left Back,100.7,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41e28970-2ae2-40c1-b9b7-e8d68b169397,1535,1,00:41:23.898,41,23,43,Carry,74,217,Barcelona,1,Regular Play,217,Barcelona,1.597783,,4b277947-1cb2-4fd3-8c5c-6e01ff392368,5211.0,Jordi Alba Ramos,6.0,Left Back,100.7,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f89cba13-41dc-422e-b11b-6360952f1178,,,,,,,,,,,,,,103.7,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b277947-1cb2-4fd3-8c5c-6e01ff392368,1536,1,00:41:25.496,41,25,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,1.002577,,448cf228-83f6-499e-ac66-8f2511036b1b,5211.0,Jordi Alba Ramos,6.0,Left Back,103.7,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,6.905071,1.7454685,1.0,Ground Pass,102.5,15.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448cf228-83f6-499e-ac66-8f2511036b1b,1537,1,00:41:26.499,41,26,42,Ball Receipt*,74,217,Barcelona,1,Regular Play,217,Barcelona,,,4b277947-1cb2-4fd3-8c5c-6e01ff392368,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,102.5,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14c89ece-0b8b-44b5-a3e4-0a079638767e,1538,1,00:41:26.499,41,26,43,Carry,74,217,Barcelona,1,Regular Play,217,Barcelona,2.040823,,00f509a1-076c-4add-8be6-ddd0a428ac99,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,102.5,15.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,448cf228-83f6-499e-ac66-8f2511036b1b,,,,,,,,,,,,,,105.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b2f72dc-a459-4346-a833-d1654f11d5f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b2f72dc-a459-4346-a833-d1654f11d5f5,1539,1,00:41:27.524,41,27,17,Pressure,74,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.654179,,00f509a1-076c-4add-8be6-ddd0a428ac99,5487.0,Antoine Griezmann,12.0,Right Midfield,19.0,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c89ece-0b8b-44b5-a3e4-0a079638767e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00f509a1-076c-4add-8be6-ddd0a428ac99,1540,1,00:41:28.539,41,28,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,0.6923,,9b2f72dc-a459-4346-a833-d1654f11d5f5,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,105.0,21.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,ecf78d79-eb5e-4439-b64d-cdd8a4a80cd9,5211.0,Jordi Alba Ramos,8.532878,-1.3940874,1.0,Ground Pass,106.5,13.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecf78d79-eb5e-4439-b64d-cdd8a4a80cd9,1541,1,00:41:29.232,41,29,42,Ball Receipt*,74,217,Barcelona,1,Regular Play,217,Barcelona,,,00f509a1-076c-4add-8be6-ddd0a428ac99,5211.0,Jordi Alba Ramos,6.0,Left Back,106.5,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59032e1d-6d7b-4348-97bf-af46d1abd53b,1542,1,00:41:29.232,41,29,43,Carry,74,217,Barcelona,1,Regular Play,217,Barcelona,0.040000003,,a6e7c382-715e-404e-8580-f02b5a0447aa,5211.0,Jordi Alba Ramos,6.0,Left Back,106.5,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecf78d79-eb5e-4439-b64d-cdd8a4a80cd9,,,,,,,,,,,,,,104.7,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6e7c382-715e-404e-8580-f02b5a0447aa,1543,1,00:41:29.272,41,29,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,1.311158,,17ea65ff-3c0a-42da-b187-c8fff5646fba,5211.0,Jordi Alba Ramos,6.0,Left Back,104.7,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,14.148145,2.862322,1.0,Ground Pass,91.1,17.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17ea65ff-3c0a-42da-b187-c8fff5646fba,1544,1,00:41:30.583,41,30,42,Ball Receipt*,74,217,Barcelona,1,Regular Play,217,Barcelona,,,a6e7c382-715e-404e-8580-f02b5a0447aa,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,91.1,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b92d3b5b-b8d2-4f70-b415-3dfd0fd5ac8d,1545,1,00:41:30.583,41,30,43,Carry,74,217,Barcelona,1,Regular Play,217,Barcelona,0.891842,,17ea65ff-3c0a-42da-b187-c8fff5646fba,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,91.1,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65bee20c-0582-4ba6-8aa9-604c8951384e,,,,,,,,,,,,,,89.9,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65bee20c-0582-4ba6-8aa9-604c8951384e,1546,1,00:41:31.475,41,31,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,0.916363,,8eba899a-f746-4503-a2eb-af37e7857c32,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,89.9,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.341664,1.9874986,1.0,Ground Pass,84.5,29.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8eba899a-f746-4503-a2eb-af37e7857c32,1547,1,00:41:32.391,41,32,42,Ball Receipt*,74,217,Barcelona,1,Regular Play,217,Barcelona,,,65bee20c-0582-4ba6-8aa9-604c8951384e,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,84.5,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33f8d50d-f906-4ce5-a2cd-0dcc09fd728c,1548,1,00:41:32.391,41,32,43,Carry,74,217,Barcelona,1,Regular Play,217,Barcelona,0.040037,,1ead3d02-532d-417f-8f58-dee4b81e9447,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,84.5,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eba899a-f746-4503-a2eb-af37e7857c32,,,,,,,,,,,,,,82.8,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ead3d02-532d-417f-8f58-dee4b81e9447,1549,1,00:41:32.431,41,32,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,1.347978,,84532ed3-98db-460f-93d6-cad869f2979d,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,82.8,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,9.630161,-2.8789835,1.0,Ground Pass,73.5,27.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84532ed3-98db-460f-93d6-cad869f2979d,1550,1,00:41:33.779,41,33,42,Ball Receipt*,74,217,Barcelona,1,Regular Play,217,Barcelona,,,1ead3d02-532d-417f-8f58-dee4b81e9447,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,73.5,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87152048-b32d-4da5-88d0-a59c7094f04d,1551,1,00:41:33.779,41,33,43,Carry,74,217,Barcelona,1,Regular Play,217,Barcelona,0.040022,,84532ed3-98db-460f-93d6-cad869f2979d,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,73.5,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccbcdc92-5e2d-4717-9281-e8034c8702f5,,,,,,,,,,,,,,73.7,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
