id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,dribble,duel,ball_receipt,block,off_camera,interception,ball_recovery,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed,foul_won,out,clearance,substitution,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_switch,foul_committed_advantage,foul_won_advantage,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_assisted_shot_id,pass_goal_assist,shot_end_location_2,shot_key_pass_id
6828a469-2542-4e5c-b016-604e36847c90,1198,1,00:29:37.858,29,37,23,Goal Keeper,62,217,Barcelona,1,Regular Play,216,Getafe,0.0,,92438676-a870-4303-837d-835ce17894ee,6625,Vicente Guaita Panadero,1,Goalkeeper,2.2,43.2,,,,,,,,,,,,,44.0,Set,26.0,Goal Conceded,55.0,No Touch,45.0,Diving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc411907-400b-423a-9ef1-fd1f784a731e,1214,1,00:31:17.523,31,17,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,1.365,,437bd9f8-7149-4fa3-845f-86953c4025f7,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,16.6,76.2,,,True,,,,,,,,,,,,,,,,,,,,,,,d9e60b7e-13de-4523-8e5d-eabe19f199b3,4324.0,Daniel Alves da Silva,12.033287,-1.8399638,1.0,Ground Pass,13.4,64.6,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437bd9f8-7149-4fa3-845f-86953c4025f7,1215,1,00:31:18.888,31,18,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,d9e60b7e-13de-4523-8e5d-eabe19f199b3,4324,Daniel Alves da Silva,2,Right Back,13.4,64.6,,,True,,,,,,,,,,,,,,,,,,,,,,,dc411907-400b-423a-9ef1-fd1f784a731e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43a1de73-54a2-4372-b7c5-586bb7d7364e,1216,1,00:31:18.888,31,18,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,6.4211,,437bd9f8-7149-4fa3-845f-86953c4025f7,4324,Daniel Alves da Silva,2,Right Back,13.4,64.6,,,True,,,,,,,,,,,,,,,,,,,,,,,8b7d47c6-60fd-4dfc-92af-8f3c9bf98c1c,,,,,,,,,,,,,,d9e60b7e-13de-4523-8e5d-eabe19f199b3,14.9,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b7d47c6-60fd-4dfc-92af-8f3c9bf98c1c,1217,1,00:31:25.309,31,25,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,4.088049,,4e37289a-30b7-487b-b5f4-b17712ba52a0,4324,Daniel Alves da Silva,2,Right Back,14.9,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,42.80187,0.27444857,3.0,High Pass,56.1,77.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bee29227-f08e-49f6-98b1-8a6405338768,1218,1,00:31:25.384,31,25,17,Pressure,65,217,Barcelona,1,Regular Play,216,Getafe,0.438509,,,6745,Mehdi Lacen,9,Right Defensive Midfield,104.5,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc4894e6-1e02-41c8-a6d9-5bb77ae2e773,1219,1,00:31:28.458,31,28,17,Pressure,65,217,Barcelona,1,Regular Play,216,Getafe,1.163745,,217947ae-bd92-42cc-9b47-8b2365ac9e5d,11813,Emiliano Buendía,21,Left Wing,67.8,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,4e37289a-30b7-487b-b5f4-b17712ba52a0,,,,,,,,,,,,,,84fec404-e51e-4753-b90c-31884b011d6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e37289a-30b7-487b-b5f4-b17712ba52a0,1220,1,00:31:29.397,31,29,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,8b7d47c6-60fd-4dfc-92af-8f3c9bf98c1c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.1,77.9,,,True,,,,,,,,,,,,,,,,,,,,,,,cc4894e6-1e02-41c8-a6d9-5bb77ae2e773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217947ae-bd92-42cc-9b47-8b2365ac9e5d,1221,1,00:31:29.397,31,29,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,0.068351,,4e37289a-30b7-487b-b5f4-b17712ba52a0,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.1,77.9,,,True,,,,,,,,,,,,,,,,,,,,,,,84fec404-e51e-4753-b90c-31884b011d6a,,,,,,,,,,,,,,cc4894e6-1e02-41c8-a6d9-5bb77ae2e773,58.5,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84fec404-e51e-4753-b90c-31884b011d6a,1222,1,00:31:29.466,31,29,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,3.56179,,cc4894e6-1e02-41c8-a6d9-5bb77ae2e773,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,58.5,75.7,,,True,,,,,,,,,,,,,,,,,,,,,,,f1e7ca49-5542-47e2-bfec-b064b73ab58c,5246.0,Luis Alberto Suárez Díaz,46.52419,-0.6112542,3.0,High Pass,96.6,49.0,40.0,Right Foot,,,,fa3d3270-e806-4554-bd77-93d173cb46e4,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
