id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,clearance,goalkeeper,counterpress,duel,dribble,shot,interception,out,50_50,ball_recovery,foul_committed,foul_won,block,bad_behaviour,substitution,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_switch,related_events,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_deflected,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,block_deflection,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_defensive,foul_won_penalty,location,bad_behaviour_card_id,bad_behaviour_card_name
911d1625-20e2-4fb8-b6f3-e405ba816e93,2078,2,00:08:39.081,53,39,42,Ball Receipt*,143,217,Barcelona,2,From Corner,217,Barcelona,,,5b55292c-8c63-4dd4-817f-7d2c694a8213,,5216,Andrés Iniesta Luján,15,Left Center Midfield,100.1,11.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,eac52a11-9254-4b42-a351-fc6903899806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbb1c85f-2d7f-415f-a910-3f4a0529c2ab,2079,2,00:08:39.081,53,39,43,Carry,143,217,Barcelona,2,From Corner,217,Barcelona,1.3573,,5b55292c-8c63-4dd4-817f-7d2c694a8213,,5216,Andrés Iniesta Luján,15,Left Center Midfield,100.1,11.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,911d1625-20e2-4fb8-b6f3-e405ba816e93,e0a05307-b5b7-44ee-8e5d-0a76aab0176f,98.0,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0a05307-b5b7-44ee-8e5d-0a76aab0176f,2080,2,00:08:40.439,53,40,30,Pass,143,217,Barcelona,2,From Corner,217,Barcelona,1.142663,,61b5373c-1620-45e3-8758-47b6905bf4ba,,5216,Andrés Iniesta Luján,15,Left Center Midfield,98.0,15.6,5211.0,Jordi Alba Ramos,10.511898,2.1667144,1.0,Ground Pass,92.1,24.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61b5373c-1620-45e3-8758-47b6905bf4ba,2081,2,00:08:41.581,53,41,42,Ball Receipt*,143,217,Barcelona,2,From Corner,217,Barcelona,,,e0a05307-b5b7-44ee-8e5d-0a76aab0176f,,5211,Jordi Alba Ramos,6,Left Back,92.1,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0538b47-fc00-49c2-9f3d-8267111defc7,2082,2,00:08:41.581,53,41,43,Carry,143,217,Barcelona,2,From Corner,217,Barcelona,0.482237,,4d8db3e8-7cf1-4469-98aa-f7d41dcc2df4,,5211,Jordi Alba Ramos,6,Left Back,92.1,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b5373c-1620-45e3-8758-47b6905bf4ba,,95.2,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d8db3e8-7cf1-4469-98aa-f7d41dcc2df4,2083,2,00:08:42.064,53,42,30,Pass,143,217,Barcelona,2,From Corner,217,Barcelona,1.534398,,4c04bfce-e04a-4b53-92d7-8fc4c43bb0df,,5211,Jordi Alba Ramos,6,Left Back,95.2,23.7,5246.0,Luis Alberto Suárez Díaz,28.654144,0.99924916,3.0,High Pass,110.7,47.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c04bfce-e04a-4b53-92d7-8fc4c43bb0df,2084,2,00:08:43.598,53,43,42,Ball Receipt*,143,217,Barcelona,2,From Corner,217,Barcelona,,,4d8db3e8-7cf1-4469-98aa-f7d41dcc2df4,,5246,Luis Alberto Suárez Díaz,23,Center Forward,110.7,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206d0740-8bdf-4ded-a671-073755cf407f,2085,2,00:08:43.598,53,43,22,Foul Committed,143,217,Barcelona,2,From Corner,360,Rayo Vallecano,0.0,,d8f7668e-4a52-4b1e-b2df-17e9311a7375,,6914,Roberto Román Triguero,2,Right Back,9.4,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Second Yellow,True,,,,,
d8f7668e-4a52-4b1e-b2df-17e9311a7375,2086,2,00:08:43.598,53,43,21,Foul Won,143,217,Barcelona,2,From Corner,217,Barcelona,0.0,,206d0740-8bdf-4ded-a671-073755cf407f,True,5246,Luis Alberto Suárez Díaz,23,Center Forward,110.7,47.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,
2d2dee35-1d75-4025-9131-56de630543fe,2087,2,00:10:02.334,55,2,24,Bad Behaviour,143,217,Barcelona,2,From Corner,360,Rayo Vallecano,0.0,,,,26848,Roberto Trashorras Gayoso,13,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card
0b6a6b8c-39b3-4ea9-b153-bee3b6b0bf2e,2088,2,00:10:51.251,55,51,16,Shot,144,217,Barcelona,5,Other,217,Barcelona,0.4369,,0d1c02b6-5f52-4b7e-8964-b3a2ce1ed35a,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.1,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7835,120.0,43.5,0.0,,88.0,Penalty,97.0,Goal,,93.0,Normal,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
