id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,clearance,counterpress,duel,off_camera,dribble,miscontrol,interception,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,block,foul_committed,substitution,foul_won,ball_recovery,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,pass_outcome_id,pass_outcome_name,related_events,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,clearance_head,clearance_aerial_won,pass_aerial_won,pass_switch,clearance_right_foot,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate
5ff99746-bfe6-4b64-b537-2f3c1e02c37a,2812,2,00:23:31.066,68,31,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,b86e8eb6-74a8-4ca6-b333-416587ac4fdc,4324.0,Daniel Alves da Silva,2.0,Right Back,59.2,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82fec95f-c6de-4b96-909b-6f59c2d9798e,2813,2,00:23:31.066,68,31,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,0.080002,,5ff99746-bfe6-4b64-b537-2f3c1e02c37a,4324.0,Daniel Alves da Silva,2.0,Right Back,59.2,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9094fa30-25ec-4542-9438-ee00a1b23642,59.1,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9094fa30-25ec-4542-9438-ee00a1b23642,2814,2,00:23:31.146,68,31,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,0.971495,,548f06c4-c9f7-497a-b798-b06f41e20fca,4324.0,Daniel Alves da Silva,2.0,Right Back,59.1,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,6.0728908,-0.30092025,1.0,Ground Pass,64.9,62.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548f06c4-c9f7-497a-b798-b06f41e20fca,2815,2,00:23:32.117,68,32,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,9094fa30-25ec-4542-9438-ee00a1b23642,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,64.9,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f08c4380-fc03-49ca-a9f2-53ee4918f960,2816,2,00:23:32.117,68,32,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,0.080005,,548f06c4-c9f7-497a-b798-b06f41e20fca,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,64.9,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b401f9b6-ca81-4eb6-bf5d-e5b643751eb7,67.8,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b401f9b6-ca81-4eb6-bf5d-e5b643751eb7,2817,2,00:23:32.197,68,32,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,0.666219,,719cb09b-25d2-4876-a630-3537509a905a,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,67.8,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,10.358571,2.9176881,1.0,Ground Pass,57.7,63.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719cb09b-25d2-4876-a630-3537509a905a,2818,2,00:23:32.864,68,32,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,b401f9b6-ca81-4eb6-bf5d-e5b643751eb7,4324.0,Daniel Alves da Silva,2.0,Right Back,57.7,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f50dacb-758e-4355-ad86-ae12a7750f5f,2819,2,00:23:32.864,68,32,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,2.113342,,708f0cca-eb9e-43ba-91e5-eae94d44f96b,4324.0,Daniel Alves da Silva,2.0,Right Back,57.7,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719cb09b-25d2-4876-a630-3537509a905a,61.2,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708f0cca-eb9e-43ba-91e5-eae94d44f96b,2820,2,00:23:34.977,68,34,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,0.659769,,755823ce-989a-4056-97ba-18d533279096,4324.0,Daniel Alves da Silva,2.0,Right Back,61.2,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,7.203471,0.23824476,1.0,Ground Pass,68.2,64.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755823ce-989a-4056-97ba-18d533279096,2821,2,00:23:35.637,68,35,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,708f0cca-eb9e-43ba-91e5-eae94d44f96b,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,68.2,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9985fab-f272-4f34-985d-81d3294b23e1,2822,2,00:23:35.637,68,35,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,2.58837,,755823ce-989a-4056-97ba-18d533279096,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,68.2,64.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803344c9-5e8d-4134-8cf2-6b7f1be4ea08,69.8,50.3,f8ced41d-4bce-45d6-922a-d9f1d16c5835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803344c9-5e8d-4134-8cf2-6b7f1be4ea08,2823,2,00:23:37.132,68,37,17,Pressure,130,217,Barcelona,1,Regular Play,1049,Granada,1.152358,,d9985fab-f272-4f34-985d-81d3294b23e1,11169.0,Luís Carlos Ramos Martins,24.0,Left Center Forward,52.2,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8ced41d-4bce-45d6-922a-d9f1d16c5835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8ced41d-4bce-45d6-922a-d9f1d16c5835,2824,2,00:23:38.225,68,38,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,0.750822,,803344c9-5e8d-4134-8cf2-6b7f1be4ea08,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,69.8,50.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,14.8946295,-1.2426764,1.0,Ground Pass,74.6,36.2,,,38.0,Left Foot,,b6e3e0e9-56cb-4eeb-ad0d-5631b92c174b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d550b8c1-d5b3-43bc-b551-aeaf336e9059,2825,2,00:23:38.284,68,38,36,Tactical Shift,130,217,Barcelona,1,Regular Play,1049,Granada,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,26659.0,Roberto Fernández Alvarellos,1.0,Goalkeeper,13.0,3991.0,Allan Romeo Nyom,2.0,Right Back,2.0,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,6.0,6585.0,Jeison Fabián Murillo Cerón,5.0,Left Center Back,24.0,4546.0,Dimitri Foulquier,6.0,Left Back,22.0,6743.0,Manuel Rolando Iturra Urrutia,9.0,Right Defensive Midfield,16.0,23799.0,Eddy Silvestre Pascual İsrafilov,11.0,Left Defensive Midfield,14.0,26797.0,Francisco Medina Luna,12.0,Right Midfield,10.0,11169.0,Luís Carlos Ramos Martins,16.0,Left Midfield,3.0,6918.0,Isaac Ajayi Success,22.0,Right Center Forward,29.0,24783.0,Javier Márquez Moreno,24.0,Left Center Forward,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6e3e0e9-56cb-4eeb-ad0d-5631b92c174b,2826,2,00:23:38.976,68,38,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,f8ced41d-4bce-45d6-922a-d9f1d16c5835,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,74.6,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64abb805-616d-4b24-8a5b-c8b68dd012b4,2827,2,00:23:38.976,68,38,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,0.202478,,b6e3e0e9-56cb-4eeb-ad0d-5631b92c174b,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,74.6,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2684e77-08da-481f-a505-f7b82188a655,75.0,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2684e77-08da-481f-a505-f7b82188a655,2828,2,00:23:39.178,68,39,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,0.817699,,f41484d6-e45a-4d43-8eb1-cee805003064,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,75.0,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,7.970571,2.728464,1.0,Ground Pass,67.7,37.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f41484d6-e45a-4d43-8eb1-cee805003064,2829,2,00:23:39.996,68,39,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,e2684e77-08da-481f-a505-f7b82188a655,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,67.7,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a7e2892-981e-47f0-a076-2fd6ff86e289,2830,2,00:23:39.996,68,39,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,0.192001,,4f9b7155-761a-4b31-9683-aac5b18c944f,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,67.7,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f41484d6-e45a-4d43-8eb1-cee805003064,68.7,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f9b7155-761a-4b31-9683-aac5b18c944f,2831,2,00:23:40.188,68,40,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,1.519522,,9b9e7133-f9bc-4a50-a1db-1dd1f873c0eb,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,68.7,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,28.26818,-1.124552,1.0,Ground Pass,80.9,10.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b9e7133-f9bc-4a50-a1db-1dd1f873c0eb,2832,2,00:23:41.708,68,41,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,4f9b7155-761a-4b31-9683-aac5b18c944f,22102.0,Adriano Correia Claro,6.0,Left Back,80.9,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590e8a1c-f5e7-45e9-b40f-b791da636933,2833,2,00:23:41.708,68,41,43,Carry,130,217,Barcelona,1,Regular Play,217,Barcelona,3.312698,,0844eddc-d7ef-4e90-a272-40e6b2057231,22102.0,Adriano Correia Claro,6.0,Left Back,80.9,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b9e7133-f9bc-4a50-a1db-1dd1f873c0eb,100.6,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0844eddc-d7ef-4e90-a272-40e6b2057231,2834,2,00:23:45.020,68,45,30,Pass,130,217,Barcelona,1,Regular Play,217,Barcelona,0.26008,,e54cfcad-30ee-441c-af5d-723341489206,22102.0,Adriano Correia Claro,6.0,Left Back,100.6,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,5.6302752,-0.58307654,1.0,Ground Pass,105.3,23.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c25941c-6e60-403e-961c-ac4b6ca20852,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e54cfcad-30ee-441c-af5d-723341489206,2835,2,00:23:45.280,68,45,42,Ball Receipt*,130,217,Barcelona,1,Regular Play,217,Barcelona,,,0844eddc-d7ef-4e90-a272-40e6b2057231,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,105.3,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
