id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,out,under_pressure,clearance,counterpress,duel,off_camera,interception,dribble,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,shot,foul_committed,foul_won,ball_recovery,substitution,block,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_inswinging,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_won_defensive,related_events_2,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events_3,interception_outcome_id,interception_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,clearance_aerial_won,player,position,location
1b03bb0f-62ac-4f20-9965-c0c38176126c,2984,2,00:38:38.369,83,38,16,Shot,161,217,Barcelona,2,From Corner,217,Barcelona,1.383533,,ef3b09ef-9da8-4845-9365-865b596e2fdd,20131.0,Xavier Hernández Creus,10.0,Center Defensive Midfield,106.8,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042200632,120.0,49.3,0.2,98.0,Off T,87.0,Open Play,91.0,Half Volley,40.0,Right Foot,108.7,49.7,3040.0,Tomer Hemed,19.0,Center Attacking Midfield,False,108.5,51.1,6998.0,Rafael Alcântara do Nascimento,15.0,Left Center Midfield,True,108.4,42.8,27461.0,Francisco Manuel Vélez Jiménez,5.0,Left Center Back,False,98.2,48.3,26387.0,Edgar Antonio Méndez Ortega,23.0,Center Forward,False,101.4,55.3,27458.0,Jonathan Sundy Zongo,21.0,Left Wing,False,113.9,78.5,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,106.1,55.4,24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,False,109.8,59.0,27246.0,Sebastián Dubarbier,6.0,Left Back,False,108.4,53.0,6383.0,Thomas Teye Partey,17.0,Right Wing,False,118.4,43.4,6730.0,Rubén Iván Martínez Andrade,1.0,Goalkeeper,False,107.9,37.4,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,114.1,42.9,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,114.6,44.5,25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,False,111.2,38.2,6923.0,Joaquín Navarro Jiménez,2.0,Right Back,False,104.6,32.0,24127.0,Ramon Olamilekan Azeez,11.0,Left Defensive Midfield,False,92.7,29.3,5211.0,Jordi Alba Ramos,6.0,Left Back,True,,,,,,,,,,,,,,,,,,,,,,
ef3b09ef-9da8-4845-9365-865b596e2fdd,2985,2,00:38:39.753,83,39,23,Goal Keeper,161,217,Barcelona,2,From Corner,403,Almería,0.0,,1b03bb0f-62ac-4f20-9965-c0c38176126c,6730.0,Rubén Iván Martínez Andrade,1.0,Goalkeeper,1.7,36.7,,,,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,36.7,,,,,,,,,,,,,,,,,,,,
485bdcbf-a38f-4fc9-844f-5014eaea99a3,3039,2,00:40:54.930,85,54,30,Pass,165,217,Barcelona,7,From Goal Kick,217,Barcelona,3.7751,,bb5a8510-a7ba-42ba-b2e0-6fe1199a2e4d,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.0,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,66.86972,-0.08984754,3.0,High Pass,73.6,30.1,63.0,Goal Kick,40.0,Right Foot,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
083dcd91-689c-4f35-b7a6-0be25643cee6,3040,2,00:40:57.609,85,57,17,Pressure,165,217,Barcelona,7,From Goal Kick,403,Almería,0.802196,,,27461.0,Francisco Manuel Vélez Jiménez,5.0,Left Center Back,42.3,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb5a8510-a7ba-42ba-b2e0-6fe1199a2e4d,3041,2,00:40:58.705,85,58,42,Ball Receipt*,165,217,Barcelona,7,From Goal Kick,217,Barcelona,,,485bdcbf-a38f-4fc9-844f-5014eaea99a3,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,73.3,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6f459e9-e6e0-492f-b65d-5e385a2ca1c4,3042,2,00:40:58.826,85,58,22,Foul Committed,165,217,Barcelona,7,From Goal Kick,403,Almería,0.0,,5d3f9a2d-6c79-456f-993d-c32db1159887,27461.0,Francisco Manuel Vélez Jiménez,5.0,Left Center Back,46.8,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d3f9a2d-6c79-456f-993d-c32db1159887,3043,2,00:40:58.826,85,58,21,Foul Won,165,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,f6f459e9-e6e0-492f-b65d-5e385a2ca1c4,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,73.3,31.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
5c692c6d-0069-4255-8fb4-f6e9b9908369,3044,2,00:41:37.328,86,37,30,Pass,166,217,Barcelona,3,From Free Kick,217,Barcelona,2.1727,,3122c50a-9591-4182-9c62-909bb3e5a8f7,5211.0,Jordi Alba Ramos,6.0,Left Back,71.9,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,46.78483,1.0296437,3.0,High Pass,96.0,68.6,62.0,Free Kick,38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb8f64d0-fd9d-4014-96b6-8190c1307e2f,3045,2,00:41:38.804,86,38,17,Pressure,166,217,Barcelona,3,From Free Kick,403,Almería,1.815486,,3122c50a-9591-4182-9c62-909bb3e5a8f7,27246.0,Sebastián Dubarbier,6.0,Left Back,26.6,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122c50a-9591-4182-9c62-909bb3e5a8f7,3046,2,00:41:39.501,86,39,42,Ball Receipt*,166,217,Barcelona,3,From Free Kick,217,Barcelona,,,5c692c6d-0069-4255-8fb4-f6e9b9908369,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,96.0,68.6,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb8f64d0-fd9d-4014-96b6-8190c1307e2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5a495e4-d042-47eb-8181-a2dcb0631566,3047,2,00:41:43.288,86,43,30,Pass,166,217,Barcelona,3,From Free Kick,217,Barcelona,1.4177,,2b5a8495-0b65-4994-9c07-2ed320c176ba,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,98.3,69.2,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,13.366002,2.983824,1.0,Ground Pass,85.1,71.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b5a8495-0b65-4994-9c07-2ed320c176ba,3048,2,00:41:44.706,86,44,42,Ball Receipt*,166,217,Barcelona,3,From Free Kick,217,Barcelona,,,e5a495e4-d042-47eb-8181-a2dcb0631566,5470.0,Ivan Rakitić,13.0,Right Center Midfield,85.1,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b4e1cde-b638-4d84-9d61-04a8a7d3cfd2,3049,2,00:41:45.083,86,45,30,Pass,166,217,Barcelona,3,From Free Kick,217,Barcelona,1.3644,,775f4464-4072-4189-9ed0-1aece8492abe,5470.0,Ivan Rakitić,13.0,Right Center Midfield,84.5,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,10.7354555,-2.0136137,1.0,Ground Pass,79.9,62.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775f4464-4072-4189-9ed0-1aece8492abe,3050,2,00:41:46.448,86,46,42,Ball Receipt*,166,217,Barcelona,3,From Free Kick,217,Barcelona,,,0b4e1cde-b638-4d84-9d61-04a8a7d3cfd2,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,79.9,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95a2e072-18e3-4e68-b7e5-19809c3083db,3051,2,00:41:46.448,86,46,43,Carry,166,217,Barcelona,3,From Free Kick,217,Barcelona,0.9215,,775f4464-4072-4189-9ed0-1aece8492abe,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,79.9,62.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1e4ee2a-0e3c-4253-b522-855e74bcdd56,79.6,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da1bd471-523b-4fac-b454-b381cb1fd510,,,,,,,,,,,,,,,,,,
c1e4ee2a-0e3c-4253-b522-855e74bcdd56,3052,2,00:41:47.230,86,47,17,Pressure,166,217,Barcelona,3,From Free Kick,403,Almería,0.320815,,95a2e072-18e3-4e68-b7e5-19809c3083db,3040.0,Tomer Hemed,19.0,Center Attacking Midfield,43.0,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da1bd471-523b-4fac-b454-b381cb1fd510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da1bd471-523b-4fac-b454-b381cb1fd510,3053,2,00:41:47.369,86,47,30,Pass,166,217,Barcelona,3,From Free Kick,217,Barcelona,1.4057,,c1e4ee2a-0e3c-4253-b522-855e74bcdd56,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,79.6,60.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,10.463747,-2.2410598,1.0,Ground Pass,73.1,52.2,,,38.0,Left Foot,eb4c8c44-01c7-404d-a070-1121e29f6773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb4c8c44-01c7-404d-a070-1121e29f6773,3054,2,00:41:48.775,86,48,42,Ball Receipt*,166,217,Barcelona,3,From Free Kick,217,Barcelona,,,da1bd471-523b-4fac-b454-b381cb1fd510,20131.0,Xavier Hernández Creus,10.0,Center Defensive Midfield,73.1,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6468ce62-1eb3-4df1-90ed-7009cebd08b6,3055,2,00:41:48.775,86,48,30,Pass,166,217,Barcelona,3,From Free Kick,217,Barcelona,1.3542,,c4d96b82-7f35-4fba-903b-3646a178bd63,20131.0,Xavier Hernández Creus,10.0,Center Defensive Midfield,73.1,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,11.624973,2.185046,1.0,Ground Pass,66.4,61.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d96b82-7f35-4fba-903b-3646a178bd63,3056,2,00:41:50.129,86,50,42,Ball Receipt*,166,217,Barcelona,3,From Free Kick,217,Barcelona,,,6468ce62-1eb3-4df1-90ed-7009cebd08b6,22102.0,Adriano Correia Claro,2.0,Right Back,66.4,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fff07024-7d6c-4a47-b581-71670e4e49a0,3057,2,00:41:50.129,86,50,43,Carry,166,217,Barcelona,3,From Free Kick,217,Barcelona,0.040000003,,2a56f6d9-dacc-4bcc-87a8-d1319522ec43,22102.0,Adriano Correia Claro,2.0,Right Back,66.4,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4d96b82-7f35-4fba-903b-3646a178bd63,67.0,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a56f6d9-dacc-4bcc-87a8-d1319522ec43,3058,2,00:41:50.169,86,50,30,Pass,166,217,Barcelona,3,From Free Kick,217,Barcelona,1.565326,,1ef69ff8-362d-420b-80d7-b4161634747a,22102.0,Adriano Correia Claro,2.0,Right Back,67.0,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,16.37834,-1.786154,1.0,Ground Pass,63.5,45.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ef69ff8-362d-420b-80d7-b4161634747a,3059,2,00:41:51.735,86,51,42,Ball Receipt*,166,217,Barcelona,3,From Free Kick,217,Barcelona,,,2a56f6d9-dacc-4bcc-87a8-d1319522ec43,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,63.5,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3a13579-510f-48a2-a0b4-d980a1bfbe48,3060,2,00:41:51.735,86,51,43,Carry,166,217,Barcelona,3,From Free Kick,217,Barcelona,1.166674,,1ef69ff8-362d-420b-80d7-b4161634747a,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,63.5,45.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6602c65b-ea15-4f69-968e-97cca35c7f20,63.7,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2ce87e8-bcb6-4ca3-b6ac-c4335ac285e9,,,,,,,,,,,,,,,,,,
6602c65b-ea15-4f69-968e-97cca35c7f20,3061,2,00:41:52.352,86,52,17,Pressure,166,217,Barcelona,3,From Free Kick,403,Almería,0.307978,,d3a13579-510f-48a2-a0b4-d980a1bfbe48,26387.0,Edgar Antonio Méndez Ortega,23.0,Center Forward,52.6,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2ce87e8-bcb6-4ca3-b6ac-c4335ac285e9,3062,2,00:41:52.901,86,52,30,Pass,166,217,Barcelona,3,From Free Kick,217,Barcelona,1.9295,,333ab9b5-410c-4130-b3b3-0f3f2ad868eb,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,63.7,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,32.30975,1.1431442,3.0,High Pass,77.1,77.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333ab9b5-410c-4130-b3b3-0f3f2ad868eb,3063,2,00:41:54.831,86,54,42,Ball Receipt*,166,217,Barcelona,3,From Free Kick,217,Barcelona,,,c2ce87e8-bcb6-4ca3-b6ac-c4335ac285e9,5470.0,Ivan Rakitić,13.0,Right Center Midfield,77.1,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92be438e-e043-48c6-ab4c-a53957632ecc,3064,2,00:41:54.831,86,54,43,Carry,166,217,Barcelona,3,From Free Kick,217,Barcelona,2.3709,,333ab9b5-410c-4130-b3b3-0f3f2ad868eb,5470.0,Ivan Rakitić,13.0,Right Center Midfield,77.1,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5d9d6ac-ec9b-49d2-a3f3-e175c8ce940d,77.1,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
