id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,dribble,duel,ball_receipt,block,off_camera,interception,ball_recovery,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed,foul_won,out,clearance,substitution,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,foul_committed_advantage,foul_won_advantage,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_assisted_shot_id,pass_goal_assist,dribble_outcome_id,dribble_outcome_name,related_events_4,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate
8f97c6ee-ad38-43bb-ba81-8346ad3daf7f,1008,1,00:26:38.802,26,38,17,Pressure,60,217,Barcelona,1,Regular Play,216,Getafe,1.848749,,cca4bf4f-850f-49d0-b21a-bda24c1112ca,6907,Pedro León Sánchez Gil,17,Right Wing,41.1,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbe66b73-7cd1-4fd0-8ad8-3314c6125eee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbe66b73-7cd1-4fd0-8ad8-3314c6125eee,1009,1,00:26:40.344,26,40,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,0.735152,,8160a4dd-5067-4c69-a901-8579b6bcf070,4320,Neymar da Silva Santos Junior,21,Left Wing,77.4,10.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,5.4781384,1.9445231,1.0,Ground Pass,75.4,15.7,40.0,Right Foot,,,8f97c6ee-ad38-43bb-ba81-8346ad3daf7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8160a4dd-5067-4c69-a901-8579b6bcf070,1010,1,00:26:41.079,26,41,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,dbe66b73-7cd1-4fd0-8ad8-3314c6125eee,22102,Adriano Correia Claro,6,Left Back,75.4,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc5560c4-cc7e-43ed-8f4d-37fb8bec1a8e,1011,1,00:26:41.079,26,41,43,Carry,60,217,Barcelona,1,Regular Play,217,Barcelona,0.873448,,02eddf08-abf5-4930-b287-860136959309,22102,Adriano Correia Claro,6,Left Back,75.4,15.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b067c9c-c0d6-4cd2-a004-b528ee030cc2,78.4,16.6,8160a4dd-5067-4c69-a901-8579b6bcf070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02eddf08-abf5-4930-b287-860136959309,1012,1,00:26:41.471,26,41,17,Pressure,60,217,Barcelona,1,Regular Play,216,Getafe,0.879939,,7b067c9c-c0d6-4cd2-a004-b528ee030cc2,25881,Juan Antonio Rodríguez Villamuela,11,Left Defensive Midfield,49.9,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc5560c4-cc7e-43ed-8f4d-37fb8bec1a8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b067c9c-c0d6-4cd2-a004-b528ee030cc2,1013,1,00:26:41.952,26,41,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,1.4967,,02eddf08-abf5-4930-b287-860136959309,22102,Adriano Correia Claro,6,Left Back,78.4,16.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,27.20919,2.544416,1.0,Ground Pass,55.9,31.9,38.0,Left Foot,,,e34ca5af-0ba5-4507-92da-cc8762140938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e34ca5af-0ba5-4507-92da-cc8762140938,1014,1,00:26:43.449,26,43,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,7b067c9c-c0d6-4cd2-a004-b528ee030cc2,10609,Jérémy Mathieu,5,Left Center Back,55.9,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987bdea6-e1ac-460d-ba9d-65f8f1e67695,1015,1,00:26:43.449,26,43,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,1.4842,,93c6c2fb-a105-4839-b16a-5571be7f5748,10609,Jérémy Mathieu,5,Left Center Back,55.9,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,3.757659,0.43984258,1.0,Ground Pass,59.3,33.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93c6c2fb-a105-4839-b16a-5571be7f5748,1016,1,00:26:44.933,26,44,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,987bdea6-e1ac-460d-ba9d-65f8f1e67695,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,59.3,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75b9a6f6-184d-49ff-85b0-8b2e04dbe637,1017,1,00:26:44.933,26,44,43,Carry,60,217,Barcelona,1,Regular Play,217,Barcelona,1.7216,,93c6c2fb-a105-4839-b16a-5571be7f5748,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,59.3,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc8605f8-d790-477b-94c8-8e543f2954a0,59.0,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc8605f8-d790-477b-94c8-8e543f2954a0,1018,1,00:26:46.655,26,46,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,1.818844,,08f3c103-3806-4457-b537-536861809c13,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,59.0,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,33.974842,1.0228051,2.0,Low Pass,76.7,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08f3c103-3806-4457-b537-536861809c13,1019,1,00:26:48.473,26,48,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,fc8605f8-d790-477b-94c8-8e543f2954a0,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,76.7,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1486c39-8f09-421d-8bf5-b158d0a5e880,1020,1,00:26:48.473,26,48,43,Carry,60,217,Barcelona,1,Regular Play,217,Barcelona,1.144756,,08f3c103-3806-4457-b537-536861809c13,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,76.7,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0d96b1a-b39c-4fd3-9361-9de4046baf98,76.9,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0d96b1a-b39c-4fd3-9361-9de4046baf98,1021,1,00:26:49.618,26,49,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,0.9593,,046e8a66-c246-4ae9-bc9a-7961f049b2f6,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,76.9,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,8.711487,-2.4130437,1.0,Ground Pass,70.4,69.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046e8a66-c246-4ae9-bc9a-7961f049b2f6,1022,1,00:26:50.578,26,50,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,e0d96b1a-b39c-4fd3-9361-9de4046baf98,4324,Daniel Alves da Silva,2,Right Back,70.4,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406699ca-bc52-4750-9e2b-5dda345fbe49,1023,1,00:26:50.578,26,50,43,Carry,60,217,Barcelona,1,Regular Play,217,Barcelona,0.4322,,046e8a66-c246-4ae9-bc9a-7961f049b2f6,4324,Daniel Alves da Silva,2,Right Back,70.4,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be0293d4-a606-4906-b578-66a39648adc8,70.6,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be0293d4-a606-4906-b578-66a39648adc8,1024,1,00:26:51.010,26,51,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,0.791592,,54ae610a-f284-4525-a6db-5e145fb4e2fd,4324,Daniel Alves da Silva,2,Right Back,70.6,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.2361846,1.2946993,1.0,Ground Pass,72.3,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53d0dccd-aa97-472f-9957-193b8c9e0a3f,1025,1,00:26:51.619,26,51,17,Pressure,60,217,Barcelona,1,Regular Play,216,Getafe,1.509008,,54ae610a-f284-4525-a6db-5e145fb4e2fd,11813,Emiliano Buendía,21,Left Wing,48.1,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c9fdae-9a7b-49c5-a4eb-5711a4b21023,,,84acc465-3f85-4bd3-b7ae-139d32441327,b0f9b963-89da-4d5c-8d01-8d58c0c147e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54ae610a-f284-4525-a6db-5e145fb4e2fd,1026,1,00:26:51.801,26,51,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,53d0dccd-aa97-472f-9957-193b8c9e0a3f,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,72.3,75.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be0293d4-a606-4906-b578-66a39648adc8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0f9b963-89da-4d5c-8d01-8d58c0c147e3,1027,1,00:26:51.801,26,51,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,0.9475,,53d0dccd-aa97-472f-9957-193b8c9e0a3f,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,71.6,76.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,9.075792,-1.8960311,1.0,Ground Pass,68.7,68.3,38.0,Left Foot,,,84acc465-3f85-4bd3-b7ae-139d32441327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84acc465-3f85-4bd3-b7ae-139d32441327,1028,1,00:26:52.749,26,52,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,53d0dccd-aa97-472f-9957-193b8c9e0a3f,4324,Daniel Alves da Silva,2,Right Back,68.7,68.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0f9b963-89da-4d5c-8d01-8d58c0c147e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60c9fdae-9a7b-49c5-a4eb-5711a4b21023,1029,1,00:26:52.749,26,52,30,Pass,60,217,Barcelona,1,Regular Play,217,Barcelona,0.6098,,53d0dccd-aa97-472f-9957-193b8c9e0a3f,4324,Daniel Alves da Silva,2,Right Back,68.9,68.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.429116,1.487655,1.0,Ground Pass,69.6,76.7,38.0,Left Foot,,,5919052a-9d04-48b2-a9f6-dec074b9bc18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5919052a-9d04-48b2-a9f6-dec074b9bc18,1030,1,00:26:53.359,26,53,42,Ball Receipt*,60,217,Barcelona,1,Regular Play,217,Barcelona,,,60c9fdae-9a7b-49c5-a4eb-5711a4b21023,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,69.6,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
