id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,out,clearance,shot,goalkeeper,interception,counterpress,dribble,duel,ball_recovery,foul_won,block,foul_committed,bad_behaviour,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_switch,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,pass_outswinging,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,related_events,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_right_foot,pass_cut_back,related_events_3,clearance_head,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,block_deflection,ball_recovery_recovery_failure,foul_committed_offensive,foul_won_defensive,foul_committed_advantage,foul_won_advantage,pass_miscommunication,shot_saved_to_post,shot_deflected,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_shot_saved_to_post,related_events_4,shot_aerial_won,location,bad_behaviour_card_id,bad_behaviour_card_name,clearance_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_saved_off_target,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_shot_saved_off_target,pass_through_ball,block_save_block,pass_aerial_won,shot_one_on_one,shot_open_goal
09981e41-9111-4b06-be04-7d69ab3bb854,561,1,00:11:54.996,11,54,42,Ball Receipt*,28,217,Barcelona,1,Regular Play,217,Barcelona,,,f8d0add1-d4e7-4ed6-a199-d5ced826c621,,5211,Jordi Alba Ramos,6,Left Back,45.6,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7810c311-60ed-476a-aabf-546fc714bf8c,562,1,00:11:54.996,11,54,43,Carry,28,217,Barcelona,1,Regular Play,217,Barcelona,1.392492,,09981e41-9111-4b06-be04-7d69ab3bb854,,5211,Jordi Alba Ramos,6,Left Back,45.6,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455d69ff-4542-4dde-8ecb-61332936cd3f,44.6,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455d69ff-4542-4dde-8ecb-61332936cd3f,563,1,00:11:56.388,11,56,30,Pass,28,217,Barcelona,1,Regular Play,217,Barcelona,1.175448,,100c0949-e2fc-4c01-b64b-dace0c5bd627,,5211,Jordi Alba Ramos,6,Left Back,44.6,7.1,10609.0,Jérémy Mathieu,12.517588,2.373142,1.0,Ground Pass,35.6,15.8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100c0949-e2fc-4c01-b64b-dace0c5bd627,564,1,00:11:57.564,11,57,42,Ball Receipt*,28,217,Barcelona,1,Regular Play,217,Barcelona,,,455d69ff-4542-4dde-8ecb-61332936cd3f,,10609,Jérémy Mathieu,5,Left Center Back,35.6,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4390c38-50c3-4637-a9f9-e6e51b38e2bb,565,1,00:11:57.564,11,57,43,Carry,28,217,Barcelona,1,Regular Play,217,Barcelona,0.472368,,100c0949-e2fc-4c01-b64b-dace0c5bd627,,10609,Jérémy Mathieu,5,Left Center Back,35.6,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cdd61fb-571d-49aa-851d-bb4ee8223a04,32.2,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cdd61fb-571d-49aa-851d-bb4ee8223a04,566,1,00:11:58.036,11,58,30,Pass,28,217,Barcelona,1,Regular Play,217,Barcelona,1.254539,,e3ea97d8-7b89-46a5-8c07-dd9495688f41,,10609,Jérémy Mathieu,5,Left Center Back,32.2,16.5,5213.0,Gerard Piqué Bernabéu,34.40131,1.579517,1.0,Ground Pass,31.9,50.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3ea97d8-7b89-46a5-8c07-dd9495688f41,567,1,00:11:59.291,11,59,42,Ball Receipt*,28,217,Barcelona,1,Regular Play,217,Barcelona,,,4cdd61fb-571d-49aa-851d-bb4ee8223a04,,5213,Gerard Piqué Bernabéu,3,Right Center Back,31.9,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22aa2fdb-b572-48a1-aae7-8dee2e32ee71,568,1,00:11:59.291,11,59,43,Carry,28,217,Barcelona,1,Regular Play,217,Barcelona,1.283214,,0682d0a6-bd60-400c-8547-bee5e3837489,,5213,Gerard Piqué Bernabéu,3,Right Center Back,31.9,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3ea97d8-7b89-46a5-8c07-dd9495688f41,36.1,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0682d0a6-bd60-400c-8547-bee5e3837489,569,1,00:12:00.574,12,0,30,Pass,28,217,Barcelona,1,Regular Play,217,Barcelona,1.398701,,cd8eb8b4-091a-4aa3-95fa-f039eabe9b0f,,5213,Gerard Piqué Bernabéu,3,Right Center Back,36.1,52.4,4324.0,Daniel Alves da Silva,23.221542,1.0377622,1.0,Ground Pass,47.9,72.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd8eb8b4-091a-4aa3-95fa-f039eabe9b0f,570,1,00:12:01.973,12,1,42,Ball Receipt*,28,217,Barcelona,1,Regular Play,217,Barcelona,,,0682d0a6-bd60-400c-8547-bee5e3837489,,4324,Daniel Alves da Silva,2,Right Back,47.9,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8329bee-b99a-427f-9f87-e8651ac7bd8d,571,1,00:12:01.973,12,1,43,Carry,28,217,Barcelona,1,Regular Play,217,Barcelona,3.81463,,c3fbb4f3-cea0-4127-9bdd-e0ec873de36a,,4324,Daniel Alves da Silva,2,Right Back,47.9,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd8eb8b4-091a-4aa3-95fa-f039eabe9b0f,61.7,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3fbb4f3-cea0-4127-9bdd-e0ec873de36a,572,1,00:12:05.787,12,5,30,Pass,28,217,Barcelona,1,Regular Play,217,Barcelona,1.209862,,6e5b6324-758c-4a6d-b6e5-56c644c352a8,,4324,Daniel Alves da Silva,2,Right Back,61.7,70.0,5470.0,Ivan Rakitić,18.314201,-1.8700981,1.0,Ground Pass,56.3,52.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e5b6324-758c-4a6d-b6e5-56c644c352a8,573,1,00:12:06.997,12,6,42,Ball Receipt*,28,217,Barcelona,1,Regular Play,217,Barcelona,,,c3fbb4f3-cea0-4127-9bdd-e0ec873de36a,,5470,Ivan Rakitić,13,Right Center Midfield,56.3,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03167663-843e-4a6d-b434-54e0cb62748e,574,1,00:12:06.997,12,6,43,Carry,28,217,Barcelona,1,Regular Play,217,Barcelona,1.591938,,5969c191-6980-408b-bdef-4351db35b9c4,,5470,Ivan Rakitić,13,Right Center Midfield,56.3,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e5b6324-758c-4a6d-b6e5-56c644c352a8,60.3,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5969c191-6980-408b-bdef-4351db35b9c4,575,1,00:12:08.589,12,8,30,Pass,28,217,Barcelona,1,Regular Play,217,Barcelona,1.502552,,0e13140f-2bf2-42a0-9a3a-e3482aa54c6f,,5470,Ivan Rakitić,13,Right Center Midfield,60.3,43.2,6998.0,Rafael Alcântara do Nascimento,31.579266,-1.1638255,1.0,Ground Pass,72.8,14.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e13140f-2bf2-42a0-9a3a-e3482aa54c6f,576,1,00:12:10.092,12,10,42,Ball Receipt*,28,217,Barcelona,1,Regular Play,217,Barcelona,,,5969c191-6980-408b-bdef-4351db35b9c4,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,72.8,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33046d25-1d3c-45b6-9a08-c687a078c368,577,1,00:12:10.092,12,10,43,Carry,28,217,Barcelona,1,Regular Play,217,Barcelona,1.429749,,0e13140f-2bf2-42a0-9a3a-e3482aa54c6f,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,72.8,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adc9a258-78bb-4a3f-8aa1-188126fbd46d,80.3,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adc9a258-78bb-4a3f-8aa1-188126fbd46d,578,1,00:12:11.521,12,11,30,Pass,28,217,Barcelona,1,Regular Play,217,Barcelona,1.688882,,710c71cc-9642-4c66-b093-d90618842c57,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,80.3,10.6,5211.0,Jordi Alba Ramos,20.020239,-0.30437472,1.0,Ground Pass,99.4,4.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710c71cc-9642-4c66-b093-d90618842c57,579,1,00:12:13.210,12,13,42,Ball Receipt*,28,217,Barcelona,1,Regular Play,217,Barcelona,,,adc9a258-78bb-4a3f-8aa1-188126fbd46d,,5211,Jordi Alba Ramos,6,Left Back,99.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d31de16-280e-4c2e-b98e-aacb68161f9f,580,1,00:12:13.210,12,13,43,Carry,28,217,Barcelona,1,Regular Play,217,Barcelona,2.514186,,710c71cc-9642-4c66-b093-d90618842c57,,5211,Jordi Alba Ramos,6,Left Back,99.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acaf10b5-5390-4b7e-954b-f4ae6a3d41b2,100.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acaf10b5-5390-4b7e-954b-f4ae6a3d41b2,581,1,00:12:15.724,12,15,30,Pass,28,217,Barcelona,1,Regular Play,217,Barcelona,1.290748,,639deacb-6dfe-4d81-9490-7bc7833674d2,,5211,Jordi Alba Ramos,6,Left Back,100.0,4.2,6998.0,Rafael Alcântara do Nascimento,14.46271,2.62845,1.0,Ground Pass,87.4,11.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639deacb-6dfe-4d81-9490-7bc7833674d2,582,1,00:12:17.015,12,17,42,Ball Receipt*,28,217,Barcelona,1,Regular Play,217,Barcelona,,,acaf10b5-5390-4b7e-954b-f4ae6a3d41b2,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,87.4,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efe13eda-b46d-445e-b8fc-4736dfc37308,583,1,00:12:17.015,12,17,43,Carry,28,217,Barcelona,1,Regular Play,217,Barcelona,1.247083,,0d3bc391-bf06-42b6-a909-bac7c614bc40,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,87.4,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639deacb-6dfe-4d81-9490-7bc7833674d2,87.4,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d3bc391-bf06-42b6-a909-bac7c614bc40,584,1,00:12:18.262,12,18,30,Pass,28,217,Barcelona,1,Regular Play,217,Barcelona,1.302604,,ff6f4360-395c-4998-8d87-54170534a46c,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,87.4,11.3,5203.0,Sergio Busquets i Burgos,18.514858,2.029613,1.0,Ground Pass,79.2,27.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff6f4360-395c-4998-8d87-54170534a46c,585,1,00:12:19.565,12,19,42,Ball Receipt*,28,217,Barcelona,1,Regular Play,217,Barcelona,,,0d3bc391-bf06-42b6-a909-bac7c614bc40,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,79.2,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
