id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,counterpress,duel,off_camera,out,clearance,dribble,ball_recovery,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_won,foul_committed,block,50_50,bad_behaviour,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events_4,related_events,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,interception_outcome_id,interception_outcome_name,dribble_overrun,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_through_ball,pass_technique_id,pass_technique_name,shot_first_time,pass_deflected,pass_switch,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,pass_cut_back,clearance_right_foot,ball_recovery_recovery_failure,ball_recovery_offensive,player,position
391730b6-afd0-4910-b38d-397c48486b3b,2327,2,00:13:20.954,58,20,43,Carry,115,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,6fce2dde-4cce-4baf-a018-f6bd0fb98c88,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,82.5,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad0b4068-0fec-4b67-a242-453e29c7b9bf,,80.2,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad0b4068-0fec-4b67-a242-453e29c7b9bf,2328,2,00:13:20.994,58,20,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,1.2931,,f0e8a49b-c1e0-4013-85da-84fa6137ddff,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,80.2,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,11.258775,-2.9267774,1.0,Ground Pass,69.2,73.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be0a11d8-dae6-47e1-bdcc-c70ada407f88,2329,2,00:13:21.856,58,21,17,Pressure,115,217,Barcelona,1,Regular Play,220,Real Madrid,0.82476,,3b88049f-43a2-4df2-8ef3-162fd13e11c3,4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,48.5,14.7,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d20e664-c8c3-455d-bf03-c4550d916801,f0e8a49b-c1e0-4013-85da-84fa6137ddff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e8a49b-c1e0-4013-85da-84fa6137ddff,2330,2,00:13:22.287,58,22,42,Ball Receipt*,115,217,Barcelona,1,Regular Play,217,Barcelona,,,ad0b4068-0fec-4b67-a242-453e29c7b9bf,5470.0,Ivan Rakitić,13.0,Right Center Midfield,69.2,73.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be0a11d8-dae6-47e1-bdcc-c70ada407f88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d20e664-c8c3-455d-bf03-c4550d916801,2331,2,00:13:22.287,58,22,43,Carry,115,217,Barcelona,1,Regular Play,217,Barcelona,0.1676,,3b88049f-43a2-4df2-8ef3-162fd13e11c3,5470.0,Ivan Rakitić,13.0,Right Center Midfield,69.2,73.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be0a11d8-dae6-47e1-bdcc-c70ada407f88,f0e8a49b-c1e0-4013-85da-84fa6137ddff,69.2,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b88049f-43a2-4df2-8ef3-162fd13e11c3,2332,2,00:13:22.455,58,22,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,1.1923,,be0a11d8-dae6-47e1-bdcc-c70ada407f88,5470.0,Ivan Rakitić,13.0,Right Center Midfield,69.2,72.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,12.226201,0.26481733,3.0,High Pass,81.0,75.8,40.0,Right Foot,,,,d372ba42-a931-4de4-aa53-171598869223,fb7002d8-620f-40f9-91b4-4a005235804d,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb7002d8-620f-40f9-91b4-4a005235804d,2333,2,00:13:23.647,58,23,42,Ball Receipt*,115,217,Barcelona,1,Regular Play,217,Barcelona,,,3b88049f-43a2-4df2-8ef3-162fd13e11c3,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,82.9,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d372ba42-a931-4de4-aa53-171598869223,2334,2,00:13:23.647,58,23,9,Clearance,115,217,Barcelona,1,Regular Play,220,Real Madrid,0.0,,3b88049f-43a2-4df2-8ef3-162fd13e11c3,5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,39.1,4.3,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d76543f8-8fad-43de-9308-369618b70716,2335,2,00:13:31.384,58,31,30,Pass,116,217,Barcelona,4,From Throw In,217,Barcelona,0.65303,,a4d005f8-bc65-49ff-b316-4c9e26c1cd93,4324.0,Daniel Alves da Silva,2.0,Right Back,75.9,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.48131,-2.2330117,2.0,Low Pass,71.3,74.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4d005f8-bc65-49ff-b316-4c9e26c1cd93,2336,2,00:13:32.038,58,32,42,Ball Receipt*,116,217,Barcelona,4,From Throw In,217,Barcelona,,,d76543f8-8fad-43de-9308-369618b70716,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,71.3,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d995eb3b-0507-4c54-ab77-86abc1bd529e,2337,2,00:13:32.038,58,32,43,Carry,116,217,Barcelona,4,From Throw In,217,Barcelona,1.543014,,097d422f-1489-4518-bc37-cba75d10209a,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,71.3,74.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a022055-5a42-4330-8b65-91850a94aba2,a4d005f8-bc65-49ff-b316-4c9e26c1cd93,73.8,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
097d422f-1489-4518-bc37-cba75d10209a,2338,2,00:13:32.558,58,32,17,Pressure,116,217,Barcelona,4,From Throw In,220,Real Madrid,0.875168,,d995eb3b-0507-4c54-ab77-86abc1bd529e,4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,45.1,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49a8545d-db37-4d74-b43a-5a24bdb54973,2339,2,00:13:33.581,58,33,22,Foul Committed,116,217,Barcelona,4,From Throw In,220,Real Madrid,0.0,,2a022055-5a42-4330-8b65-91850a94aba2,4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,46.3,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
