index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
2846,2,86,26,30,Manchester United,Pass,209,From Goal Kick,40364,Roy Carroll,1,Goalkeeper,6.0,44.0,15402.0,Gary Neville,32.705505,1.0,Ground Pass,26.1,69.8,Right Foot,
2849,2,86,32,30,Manchester United,Pass,209,From Goal Kick,15402,Gary Neville,2,Right Back,44.2,72.5,20505.0,Louis Saha,67.463326,3.0,High Pass,92.5,25.4,Right Foot,
2851,2,86,36,30,Manchester United,Pass,209,From Goal Kick,20505,Louis Saha,19,Center Attacking Midfield,92.5,25.4,20175.0,Ryan Giggs,9.291394,2.0,Low Pass,91.2,16.2,Other,Incomplete
2859,2,86,41,30,Manchester United,Pass,209,From Goal Kick,16890,John O''Shea,6,Left Back,70.5,5.5,20505.0,Louis Saha,5.263079,1.0,Ground Pass,73.8,9.6,Left Foot,
2862,2,86,44,30,Manchester United,Pass,209,From Goal Kick,20505,Louis Saha,19,Center Attacking Midfield,73.8,11.2,20175.0,Ryan Giggs,13.947401,2.0,Low Pass,87.1,15.4,Left Foot,
2865,2,86,45,30,Manchester United,Pass,209,From Goal Kick,20175,Ryan Giggs,16,Left Midfield,87.1,15.4,20505.0,Louis Saha,10.111875,1.0,Ground Pass,85.6,25.4,Left Foot,Incomplete
2868,2,86,48,30,Manchester United,Pass,209,From Goal Kick,20175,Ryan Giggs,16,Left Midfield,84.8,27.5,,,19.18463,3.0,High Pass,102.5,34.9,Left Foot,Incomplete
2904,2,87,47,30,Manchester United,Pass,212,From Goal Kick,40364,Roy Carroll,1,Goalkeeper,6.0,36.0,19729.0,Ruud van Nistelrooy,95.74492,3.0,High Pass,95.0,71.3,Right Foot,
2908,2,88,24,30,Manchester United,Pass,213,From Free Kick,20175,Ryan Giggs,16,Left Midfield,98.6,73.3,,,37.993816,3.0,High Pass,112.9,38.1,Left Foot,Incomplete
2924,2,88,48,30,Manchester United,Pass,216,Regular Play,24805,Roy Keane,15,Left Center Midfield,47.8,39.6,20175.0,Ryan Giggs,16.542068,1.0,Ground Pass,43.6,55.6,Right Foot,
