index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
32,1,0,23,30,Manchester City,Pass,3,Regular Play,24758.0,Michael Tarnat,6.0,Left Back,71.7,5.5,38552.0,Joey Barton,7.9,1.0,Ground Pass,63.8,5.5,Left Foot,
36,1,0,25,30,Manchester City,Pass,3,Regular Play,38552.0,Joey Barton,11.0,Left Defensive Midfield,63.6,5.7,19636.0,Paul Bosvelt,16.776472,1.0,Ground Pass,51.2,17.0,Right Foot,
40,1,0,26,30,Manchester City,Pass,3,Regular Play,19636.0,Paul Bosvelt,9.0,Right Defensive Midfield,52.3,16.8,40218.0,Sylvain Distin,3.1827662,1.0,Ground Pass,50.1,14.5,Right Foot,Incomplete
44,1,0,28,30,Manchester City,Pass,3,Regular Play,38552.0,Joey Barton,11.0,Left Defensive Midfield,52.0,11.7,40218.0,Sylvain Distin,14.55232,1.0,Ground Pass,37.9,15.3,Right Foot,Incomplete
66,1,1,6,30,Manchester City,Pass,5,Regular Play,15519.0,Nicolas Anelka,24.0,Left Center Forward,35.4,15.3,38552.0,Joey Barton,7.502666,1.0,Ground Pass,27.9,15.5,Left Foot,
68,1,1,6,30,Manchester City,Pass,5,Regular Play,38552.0,Joey Barton,11.0,Left Defensive Midfield,27.9,15.5,38551.0,Shaun Wright-Phillips,44.91603,3.0,High Pass,72.6,11.1,Left Foot,Incomplete
72,1,1,24,30,Manchester City,Pass,6,From Throw In,24758.0,Michael Tarnat,6.0,Left Back,76.4,0.1,15519.0,Nicolas Anelka,24.382166,3.0,High Pass,100.4,4.4,,
76,1,1,26,30,Manchester City,Pass,6,From Throw In,15519.0,Nicolas Anelka,24.0,Left Center Forward,100.6,0.1,24758.0,Michael Tarnat,4.3931766,1.0,Ground Pass,96.3,1.0,Right Foot,Incomplete
79,1,1,29,30,Manchester City,Pass,7,From Throw In,24758.0,Michael Tarnat,6.0,Left Back,86.5,0.1,40218.0,Sylvain Distin,24.914654,2.0,Low Pass,64.0,10.8,,
82,1,1,35,30,Manchester City,Pass,7,From Throw In,40218.0,Sylvain Distin,5.0,Left Center Back,63.8,13.0,15519.0,Nicolas Anelka,20.3,1.0,Ground Pass,84.1,13.0,Left Foot,Incomplete
