index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
59,1,0,54,30,Manchester City,Pass,3,Regular Play,19636.0,Paul Bosvelt,15.0,Left Center Midfield,35.7,61.8,40217.0,Trevor Sinclair,23.093073,1.0,Ground Pass,40.9,39.3,Right Foot,
63,1,0,57,30,Manchester City,Pass,3,Regular Play,40217.0,Trevor Sinclair,20.0,Left Attacking Midfield,45.5,32.8,24758.0,Michael Tarnat,19.719027,1.0,Ground Pass,32.7,17.8,Right Foot,
66,1,1,2,30,Manchester City,Pass,3,Regular Play,24758.0,Michael Tarnat,6.0,Left Back,58.0,9.7,38551.0,Shaun Wright-Phillips,33.296246,3.0,High Pass,90.0,18.9,Left Foot,Incomplete
102,1,2,1,30,Manchester City,Pass,5,From Free Kick,20329.0,David James,1.0,Goalkeeper,26.9,63.2,,,74.650116,3.0,High Pass,94.9,32.4,Right Foot,Incomplete
104,1,2,7,30,Manchester City,Pass,5,From Free Kick,38552.0,Joey Barton,10.0,Center Defensive Midfield,78.3,37.6,38465.0,Claudio Reyna,14.003571,1.0,Ground Pass,92.0,34.7,Right Foot,
107,1,2,9,30,Manchester City,Pass,5,From Free Kick,38465.0,Claudio Reyna,13.0,Right Center Midfield,87.2,34.9,15519.0,Nicolas Anelka,23.601906,1.0,Ground Pass,110.8,35.2,Right Foot,Incomplete
112,1,2,29,30,Manchester City,Pass,6,From Corner,38465.0,Claudio Reyna,13.0,Right Center Midfield,120.0,0.1,,,32.1753,3.0,High Pass,115.8,32.0,Right Foot,Incomplete
122,1,2,36,30,Manchester City,Pass,6,From Corner,38465.0,Claudio Reyna,13.0,Right Center Midfield,118.2,4.8,,,21.23982,3.0,High Pass,116.9,26.0,Right Foot,Incomplete
125,1,2,40,30,Manchester City,Pass,6,From Corner,38552.0,Joey Barton,10.0,Center Defensive Midfield,92.7,16.4,,,14.5,3.0,High Pass,107.2,16.4,,Incomplete
129,1,2,42,30,Manchester City,Pass,6,From Corner,38552.0,Joey Barton,10.0,Center Defensive Midfield,92.0,7.7,38465.0,Claudio Reyna,6.3788714,1.0,Ground Pass,93.5,13.9,Right Foot,
132,1,2,43,30,Manchester City,Pass,6,From Corner,38465.0,Claudio Reyna,13.0,Right Center Midfield,95.9,14.2,38551.0,Shaun Wright-Phillips,10.536128,2.0,Low Pass,106.0,11.2,Right Foot,Incomplete
224,1,4,59,30,Manchester City,Pass,10,Regular Play,19636.0,Paul Bosvelt,15.0,Left Center Midfield,37.5,23.6,15519.0,Nicolas Anelka,15.638734,1.0,Ground Pass,51.9,29.7,Left Foot,
233,1,5,6,30,Manchester City,Pass,10,Regular Play,40217.0,Trevor Sinclair,20.0,Left Attacking Midfield,73.2,16.6,15519.0,Nicolas Anelka,7.340981,1.0,Ground Pass,70.2,9.9,Right Foot,
237,1,5,8,30,Manchester City,Pass,10,Regular Play,15519.0,Nicolas Anelka,23.0,Center Forward,69.3,9.2,19636.0,Paul Bosvelt,11.101802,1.0,Ground Pass,69.1,20.3,Right Foot,
241,1,5,11,30,Manchester City,Pass,10,Regular Play,19636.0,Paul Bosvelt,15.0,Left Center Midfield,59.9,19.7,40218.0,Sylvain Distin,8.168843,1.0,Ground Pass,53.6,24.9,Right Foot,
246,1,5,15,30,Manchester City,Pass,10,Regular Play,40218.0,Sylvain Distin,5.0,Left Center Back,58.0,21.2,24758.0,Michael Tarnat,13.551753,1.0,Ground Pass,63.9,9.0,Right Foot,
249,1,5,18,30,Manchester City,Pass,10,Regular Play,24758.0,Michael Tarnat,6.0,Left Back,67.4,9.0,15519.0,Nicolas Anelka,11.7652025,1.0,Ground Pass,78.5,12.9,Left Foot,
255,1,5,21,30,Manchester City,Pass,10,Regular Play,19636.0,Paul Bosvelt,15.0,Left Center Midfield,65.2,16.4,24758.0,Michael Tarnat,41.117027,3.0,High Pass,105.8,9.9,Right Foot,Pass Offside
304,1,6,16,30,Manchester City,Pass,12,Regular Play,40215.0,Jihai Sun,2.0,Right Back,36.6,68.8,15519.0,Nicolas Anelka,19.731447,1.0,Ground Pass,50.3,54.6,Right Foot,
306,1,6,17,30,Manchester City,Pass,12,Regular Play,15519.0,Nicolas Anelka,23.0,Center Forward,50.3,54.6,38552.0,Joey Barton,7.111962,2.0,Low Pass,44.0,57.9,Right Foot,
309,1,6,18,30,Manchester City,Pass,12,Regular Play,38552.0,Joey Barton,10.0,Center Defensive Midfield,44.0,57.9,15519.0,Nicolas Anelka,7.4330344,2.0,Low Pass,49.0,52.4,Right Foot,Incomplete
312,1,6,19,30,Manchester City,Pass,12,Regular Play,15519.0,Nicolas Anelka,23.0,Center Forward,53.0,52.0,38552.0,Joey Barton,8.316851,2.0,Low Pass,45.1,54.6,Right Foot,
315,1,6,23,30,Manchester City,Pass,12,Regular Play,38552.0,Joey Barton,10.0,Center Defensive Midfield,53.0,58.9,,,66.06671,3.0,High Pass,117.1,74.9,Right Foot,Incomplete
350,1,7,13,30,Manchester City,Pass,14,Regular Play,20329.0,David James,1.0,Goalkeeper,12.6,45.9,40215.0,Jihai Sun,32.58297,2.0,Low Pass,44.0,54.6,Keeper Arm,
352,1,7,14,30,Manchester City,Pass,14,Regular Play,40215.0,Jihai Sun,2.0,Right Back,45.3,55.7,38552.0,Joey Barton,12.557467,1.0,Ground Pass,33.3,52.0,Right Foot,
354,1,7,15,30,Manchester City,Pass,14,Regular Play,38552.0,Joey Barton,10.0,Center Defensive Midfield,41.5,58.1,20447.0,Richard Dunne,18.057962,1.0,Ground Pass,24.3,52.6,Right Foot,
356,1,7,16,30,Manchester City,Pass,14,Regular Play,20447.0,Richard Dunne,3.0,Right Center Back,28.7,49.1,24758.0,Michael Tarnat,39.722286,1.0,Ground Pass,41.8,11.6,Right Foot,
359,1,7,20,30,Manchester City,Pass,14,Regular Play,24758.0,Michael Tarnat,6.0,Left Back,50.3,9.9,15519.0,Nicolas Anelka,53.996296,3.0,High Pass,78.9,55.7,Left Foot,Incomplete
364,1,7,27,30,Manchester City,Pass,14,Regular Play,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,82.8,62.2,15519.0,Nicolas Anelka,23.66115,1.0,Ground Pass,106.4,60.5,Right Foot,Pass Offside
454,1,10,44,30,Manchester City,Pass,19,From Goal Kick,20329.0,David James,1.0,Goalkeeper,7.0,36.1,,,82.86182,3.0,High Pass,89.8,39.3,Right Foot,Incomplete
456,1,10,49,30,Manchester City,Pass,19,From Goal Kick,38552.0,Joey Barton,10.0,Center Defensive Midfield,72.4,31.7,40217.0,Trevor Sinclair,21.435719,3.0,High Pass,76.7,10.7,Head,
465,1,10,55,30,Manchester City,Pass,19,From Goal Kick,40217.0,Trevor Sinclair,20.0,Left Attacking Midfield,75.2,6.1,24758.0,Michael Tarnat,12.403628,1.0,Ground Pass,62.8,6.4,Right Foot,
467,1,10,56,30,Manchester City,Pass,19,From Goal Kick,24758.0,Michael Tarnat,6.0,Left Back,62.8,6.4,19636.0,Paul Bosvelt,12.612692,1.0,Ground Pass,66.0,18.6,Left Foot,
469,1,10,56,30,Manchester City,Pass,19,From Goal Kick,19636.0,Paul Bosvelt,15.0,Left Center Midfield,66.0,18.6,40217.0,Trevor Sinclair,16.200308,1.0,Ground Pass,77.8,7.5,Right Foot,
471,1,10,57,30,Manchester City,Pass,19,From Goal Kick,40217.0,Trevor Sinclair,20.0,Left Attacking Midfield,77.8,7.5,38465.0,Claudio Reyna,9.402127,2.0,Low Pass,82.4,15.7,Left Foot,
478,1,11,1,30,Manchester City,Pass,19,From Goal Kick,38465.0,Claudio Reyna,13.0,Right Center Midfield,83.3,5.1,19636.0,Paul Bosvelt,14.821943,2.0,Low Pass,71.3,13.8,Right Foot,
481,1,11,3,30,Manchester City,Pass,19,From Goal Kick,19636.0,Paul Bosvelt,15.0,Left Center Midfield,74.1,13.8,40217.0,Trevor Sinclair,7.0114193,2.0,Low Pass,81.1,14.2,Right Foot,Incomplete
485,1,11,20,30,Manchester City,Pass,20,From Throw In,24758.0,Michael Tarnat,6.0,Left Back,79.1,0.1,38551.0,Shaun Wright-Phillips,23.860008,3.0,High Pass,102.0,6.8,,Incomplete
491,1,11,25,30,Manchester City,Pass,20,From Throw In,38552.0,Joey Barton,10.0,Center Defensive Midfield,80.7,17.9,24758.0,Michael Tarnat,10.920165,2.0,Low Pass,84.6,7.7,Right Foot,
