index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
1836,2,48,19,30,Manchester City,Pass,135,From Kick Off,40223,Antoine Sibierski,22,Right Center Forward,61.0,40.1,15519.0,Nicolas Anelka,2.0808651,1.0,Ground Pass,59.8,41.8,Right Foot,
1838,2,48,19,30,Manchester City,Pass,135,From Kick Off,15519,Nicolas Anelka,24,Left Center Forward,59.8,41.8,38552.0,Joey Barton,17.531685,1.0,Ground Pass,44.2,33.8,Right Foot,
1840,2,48,20,30,Manchester City,Pass,135,From Kick Off,38552,Joey Barton,11,Left Defensive Midfield,44.0,33.5,40217.0,Trevor Sinclair,40.844707,3.0,High Pass,76.3,8.5,Right Foot,Incomplete
1844,2,48,23,30,Manchester City,Pass,135,From Kick Off,40217,Trevor Sinclair,16,Left Midfield,78.9,21.0,19636.0,Paul Bosvelt,9.881295,1.0,Ground Pass,73.1,29.0,Right Foot,
1847,2,48,26,30,Manchester City,Pass,135,From Kick Off,19636,Paul Bosvelt,9,Right Defensive Midfield,71.1,32.1,40215.0,Jihai Sun,37.171227,2.0,Low Pass,68.8,69.2,Right Foot,
1850,2,48,29,30,Manchester City,Pass,135,From Kick Off,40215,Jihai Sun,2,Right Back,74.2,69.2,15519.0,Nicolas Anelka,17.445057,1.0,Ground Pass,91.0,64.5,Right Foot,
1858,2,48,40,30,Manchester City,Pass,135,From Kick Off,15519,Nicolas Anelka,24,Left Center Forward,67.1,43.9,19636.0,Paul Bosvelt,14.4544115,1.0,Ground Pass,71.4,57.7,Right Foot,
1861,2,48,43,30,Manchester City,Pass,135,From Kick Off,19636,Paul Bosvelt,9,Right Defensive Midfield,74.9,59.8,40217.0,Trevor Sinclair,31.644272,3.0,High Pass,99.9,40.4,Right Foot,Incomplete
1876,2,49,50,30,Manchester City,Pass,137,From Free Kick,15409,David Seaman,1,Goalkeeper,35.0,58.4,40223.0,Antoine Sibierski,54.961258,3.0,High Pass,89.3,49.9,Right Foot,
1879,2,49,53,30,Manchester City,Pass,137,From Free Kick,40223,Antoine Sibierski,22,Right Center Forward,89.3,49.9,,,18.588438,3.0,High Pass,104.5,39.2,,Incomplete
