index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
2443,2,61,37,30,Barcelona,Pass,131,From Kick Off,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,60.0,40.0,5470.0,Ivan Rakitić,3.1016126,1.0,Ground Pass,59.9,36.9,Right Foot,
2446,2,61,44,30,Barcelona,Pass,131,From Kick Off,5470,Ivan Rakitić,13,Right Center Midfield,59.3,61.2,5213.0,Gerard Piqué Bernabéu,21.341274,1.0,Ground Pass,40.5,51.1,Left Foot,
2449,2,61,46,30,Barcelona,Pass,131,From Kick Off,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.5,51.1,5506.0,Javier Alejandro Mascherano,23.357439,1.0,Ground Pass,46.4,28.5,Right Foot,
2452,2,61,49,30,Barcelona,Pass,131,From Kick Off,5506,Javier Alejandro Mascherano,5,Left Center Back,51.8,29.6,10609.0,Jérémy Mathieu,39.032295,3.0,High Pass,79.4,2.0,Right Foot,
2455,2,61,54,30,Barcelona,Pass,131,From Kick Off,10609,Jérémy Mathieu,6,Left Back,97.6,11.7,4320.0,Neymar da Silva Santos Junior,10.38316,1.0,Ground Pass,92.6,20.8,Left Foot,
2459,2,61,55,30,Barcelona,Pass,131,From Kick Off,4320,Neymar da Silva Santos Junior,21,Left Wing,91.7,20.4,5216.0,Andrés Iniesta Luján,7.17844,1.0,Ground Pass,84.9,22.7,Right Foot,
2462,2,61,58,30,Barcelona,Pass,131,From Kick Off,5216,Andrés Iniesta Luján,15,Left Center Midfield,84.9,24.2,4324.0,Daniel Alves da Silva,36.390247,2.0,Low Pass,92.9,59.7,Right Foot,
2465,2,62,2,30,Barcelona,Pass,131,From Kick Off,4324,Daniel Alves da Silva,2,Right Back,99.4,62.2,,,28.62953,3.0,High Pass,111.6,36.3,Right Foot,Incomplete
2467,2,62,10,30,Barcelona,Pass,132,From Throw In,4324,Daniel Alves da Silva,2,Right Back,93.6,80.0,5470.0,Ivan Rakitić,8.927485,2.0,Low Pass,94.3,71.1,,
2469,2,62,11,30,Barcelona,Pass,132,From Throw In,5470,Ivan Rakitić,13,Right Center Midfield,94.3,71.1,4324.0,Daniel Alves da Silva,4.3104525,2.0,Low Pass,94.0,75.4,Right Foot,
2472,2,62,14,30,Barcelona,Pass,132,From Throw In,4324,Daniel Alves da Silva,2,Right Back,94.0,75.4,5470.0,Ivan Rakitić,5.9539905,1.0,Ground Pass,99.9,76.2,Right Foot,
2475,2,62,17,30,Barcelona,Pass,132,From Throw In,5470,Ivan Rakitić,13,Right Center Midfield,99.7,76.2,5246.0,Luis Alberto Suárez Díaz,3.1144824,1.0,Ground Pass,100.0,73.1,Right Foot,Incomplete
2480,2,62,19,30,Barcelona,Pass,132,From Throw In,5470,Ivan Rakitić,13,Right Center Midfield,94.6,71.7,5246.0,Luis Alberto Suárez Díaz,17.569292,3.0,High Pass,101.4,55.5,Head,Incomplete
2517,2,63,1,30,Barcelona,Pass,135,From Throw In,10609,Jérémy Mathieu,6,Left Back,49.6,0.1,5216.0,Andrés Iniesta Luján,15.446683,2.0,Low Pass,61.2,10.3,,
2519,2,63,12,30,Barcelona,Pass,135,From Throw In,5216,Andrés Iniesta Luján,15,Left Center Midfield,75.2,22.2,4324.0,Daniel Alves da Silva,51.0296,3.0,High Pass,89.1,71.3,Right Foot,
2522,2,63,19,30,Barcelona,Pass,135,From Throw In,4324,Daniel Alves da Silva,2,Right Back,93.6,69.0,5470.0,Ivan Rakitić,7.1112585,1.0,Ground Pass,94.0,61.9,Right Foot,
2526,2,63,20,30,Barcelona,Pass,135,From Throw In,5470,Ivan Rakitić,13,Right Center Midfield,94.2,59.4,5503.0,Lionel Andrés Messi Cuccittini,15.160805,1.0,Ground Pass,87.5,45.8,Right Foot,
2529,2,63,25,30,Barcelona,Pass,135,From Throw In,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,92.3,38.4,5246.0,Luis Alberto Suárez Díaz,17.157215,1.0,Ground Pass,93.7,21.3,Left Foot,
2533,2,63,28,30,Barcelona,Pass,135,From Throw In,5246,Luis Alberto Suárez Díaz,17,Right Wing,95.4,18.4,5216.0,Andrés Iniesta Luján,17.889942,1.0,Ground Pass,92.8,36.1,Right Foot,
2537,2,63,32,30,Barcelona,Pass,135,From Throw In,5216,Andrés Iniesta Luján,15,Left Center Midfield,92.9,32.4,4320.0,Neymar da Silva Santos Junior,5.936329,1.0,Ground Pass,97.9,29.2,Right Foot,Incomplete
2540,2,63,33,30,Barcelona,Pass,135,From Throw In,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,98.6,37.2,10609.0,Jérémy Mathieu,19.321491,3.0,High Pass,107.0,19.8,Left Foot,Incomplete
2544,2,63,37,30,Barcelona,Pass,135,From Throw In,10609,Jérémy Mathieu,6,Left Back,103.6,19.4,4320.0,Neymar da Silva Santos Junior,5.147815,2.0,Low Pass,105.7,24.1,Left Foot,
2547,2,63,39,30,Barcelona,Pass,135,From Throw In,4320,Neymar da Silva Santos Junior,21,Left Wing,102.3,24.8,5216.0,Andrés Iniesta Luján,15.861904,2.0,Low Pass,86.9,21.0,Right Foot,
2550,2,63,44,30,Barcelona,Pass,135,From Throw In,5216,Andrés Iniesta Luján,15,Left Center Midfield,83.7,21.0,5203.0,Sergio Busquets i Burgos,14.317122,1.0,Ground Pass,78.4,34.3,Right Foot,
2553,2,63,46,30,Barcelona,Pass,135,From Throw In,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,77.5,38.3,4324.0,Daniel Alves da Silva,30.560104,1.0,Ground Pass,85.1,67.9,Right Foot,
2556,2,63,50,30,Barcelona,Pass,135,From Throw In,4324,Daniel Alves da Silva,2,Right Back,92.2,67.3,5470.0,Ivan Rakitić,15.153877,1.0,Ground Pass,106.2,73.1,Left Foot,
2560,2,63,53,30,Barcelona,Pass,135,From Throw In,5470,Ivan Rakitić,13,Right Center Midfield,103.9,73.9,4324.0,Daniel Alves da Silva,18.56475,1.0,Ground Pass,86.2,68.3,Right Foot,Incomplete
